idx,query_id,gt_id,type,gt_type,type_mismatch,degree,degree_bin,baseline_correct,cdmr_correct,group,baseline_rank,cdmr_rank,baseline_ret1,cdmr_ret1,baseline_img,baseline_attr,baseline_rel,baseline_graph,cdmr_img,cdmr_attr,cdmr_rel,cdmr_graph,delta_img,delta_attr,delta_rel,delta_graph
1692,697,16123,Organization,Organization,False,872.0,high_degree,True,True,both_correct,0,0,16123,16123,0.25557681918144226,0.21896788477897644,0.1425989270210266,0.3828563392162323,0.1852022260427475,0.18060003221035004,0.11761549115180969,0.5165822505950928,-0.07037459313869476,-0.038367852568626404,-0.02498343586921692,0.13372591137886047
1693,479,22910,Creative Work,Creative Work,False,131.0,high_degree,True,True,both_correct,0,0,22910,22910,0.31532734632492065,0.1953917294740677,0.14295028150081635,0.3463306725025177,0.18837957084178925,0.19393064081668854,0.09931816160678864,0.5183716416358948,-0.1269477754831314,-0.0014610886573791504,-0.04363211989402771,0.17204096913337708
1694,13045,19420,Person,Person,False,47.0,mid_degree,True,True,both_correct,0,0,19420,19420,0.2724751830101013,0.28672415018081665,0.16567803919315338,0.27512264251708984,0.20075994729995728,0.3302721083164215,0.1214439868927002,0.3475239872932434,-0.07171523571014404,0.04354795813560486,-0.044234052300453186,0.07240134477615356
1695,1549,19974,Creative Work,Creative Work,False,107.0,high_degree,True,True,both_correct,0,0,19974,19974,0.3190000653266907,0.18814480304718018,0.1430748850107193,0.34978020191192627,0.19053149223327637,0.18668165802955627,0.09937479346990585,0.5234119892120361,-0.1284685730934143,-0.0014631450176239014,-0.043700091540813446,0.17363178730010986
1696,10035,20988,Place,Place,False,16.0,low_degree,True,True,both_correct,0,0,20988,20988,0.27930063009262085,0.26046615839004517,0.17623268067836761,0.28400054574012756,0.18572983145713806,0.22981244325637817,0.17492854595184326,0.4095292091369629,-0.09357079863548279,-0.030653715133666992,-0.001304134726524353,0.12552866339683533
1697,12007,19072,Place,Place,False,7.0,low_degree,False,False,both_wrong,113,48,15895,16752,0.27085593342781067,0.25821590423583984,0.20463085174560547,0.26629728078842163,0.18100997805595398,0.22894670069217682,0.20411480963230133,0.3859284818172455,-0.08984595537185669,-0.029269203543663025,-0.0005160421133041382,0.11963120102882385
1698,10950,24665,Organization,Organization,False,32.0,low_degree,False,False,both_wrong,20,68,25956,25956,0.3027914762496948,0.23851123452186584,0.16875821352005005,0.2899390757083893,0.23174774646759033,0.20792411267757416,0.1471186727285385,0.4132094383239746,-0.07104372978210449,-0.030587121844291687,-0.021639540791511536,0.12327036261558533
1699,12341,23707,Organization,Organization,False,46.0,mid_degree,False,False,both_wrong,1,1,23329,23976,0.2914569675922394,0.2560819685459137,0.1649702936410904,0.2874908149242401,0.22310855984687805,0.22327518463134766,0.14383819699287415,0.40977808833122253,-0.06834840774536133,-0.03280678391456604,-0.021132096648216248,0.12228727340698242
1700,7879,22988,Organization,Organization,False,23.0,low_degree,True,True,both_correct,0,0,22988,22988,0.30281609296798706,0.24228672683238983,0.16035661101341248,0.29454049468040466,0.23118121922016144,0.21068105101585388,0.13944068551063538,0.4186969995498657,-0.07163487374782562,-0.03160567581653595,-0.0209159255027771,0.12415650486946106
1701,10793,20066,Entity,Entity,False,82.0,high_degree,True,True,both_correct,0,0,20066,20066,0.277300626039505,0.19030794501304626,0.24879513680934906,0.2835962474346161,0.277300626039505,0.19030795991420746,0.24879513680934906,0.2835962474346161,0.0,1.4901161193847656e-08,0.0,0.0
1702,2068,22238,Organization,Organization,False,55.0,mid_degree,True,True,both_correct,0,0,22238,22238,0.2980373203754425,0.24801117181777954,0.1586955040693283,0.29525601863861084,0.22732585668563843,0.21546399593353271,0.13787168264389038,0.4193384051322937,-0.07071146368980408,-0.032547175884246826,-0.020823821425437927,0.12408238649368286
1703,13653,18832,Place,Place,False,18.0,low_degree,True,True,both_correct,0,0,18832,18832,0.26025089621543884,0.24224556982517242,0.23278068006038666,0.26472288370132446,0.17313338816165924,0.21381981670856476,0.23114848136901855,0.38189828395843506,-0.0871175080537796,-0.028425753116607666,-0.001632198691368103,0.1171754002571106
1704,13237,19700,Person,Person,False,31.0,low_degree,True,True,both_correct,0,0,19700,19700,0.26973602175712585,0.29030174016952515,0.16559572517871857,0.27436649799346924,0.19851438701152802,0.33405637741088867,0.12126142531633377,0.34616780281066895,-0.07122163474559784,0.043754637241363525,-0.044334299862384796,0.07180130481719971
1705,4084,27155,Person,Person,False,59.0,mid_degree,True,True,both_correct,0,0,27155,27155,0.2759714126586914,0.29459068179130554,0.15600624680519104,0.273431658744812,0.20283211767673492,0.3385423719882965,0.11408786475658417,0.3445376753807068,-0.07313929498195648,0.04395169019699097,-0.04191838204860687,0.07110601663589478
1706,11521,23080,Organization,Organization,False,34.0,mid_degree,True,True,both_correct,0,0,23080,23080,0.2926715314388275,0.25126683712005615,0.15934574604034424,0.2967158854007721,0.22292691469192505,0.21799148619174957,0.13824577629566193,0.42083582282066345,-0.06974461674690247,-0.03327535092830658,-0.021099969744682312,0.12411993741989136
1707,9897,15679,Place,Place,False,32.0,low_degree,True,True,both_correct,0,0,15679,15679,0.27899646759033203,0.24669615924358368,0.19396133720874786,0.2803460657596588,0.185530886054039,0.21766509115695953,0.1925278604030609,0.40427616238594055,-0.09346558153629303,-0.029031068086624146,-0.0014334768056869507,0.12393009662628174
1708,4855,16093,Person,Person,False,44.0,mid_degree,True,True,both_correct,0,0,16093,16093,0.2660828232765198,0.27762433886528015,0.18775011599063873,0.26854273676872253,0.1975010484457016,0.3221440315246582,0.13863617181777954,0.3417187035083771,-0.06858177483081818,0.04451969265937805,-0.04911394417285919,0.07317596673965454
1709,322,25600,Creative Work,Creative Work,False,121.0,high_degree,False,False,both_wrong,72,7,22313,22313,0.33511248230934143,0.19452011585235596,0.14401279389858246,0.32635459303855896,0.20391760766506195,0.196636363863945,0.1019069254398346,0.49753910303115845,-0.13119487464427948,0.0021162480115890503,-0.042105868458747864,0.1711845099925995
1710,13494,18960,Place,Place,False,12.0,low_degree,False,False,both_wrong,1,1,23025,23025,0.2760165333747864,0.24018961191177368,0.19573675096035004,0.2880570888519287,0.1826116293668747,0.21082836389541626,0.19328546524047852,0.4132745862007141,-0.09340490400791168,-0.029361248016357422,-0.002451285719871521,0.1252174973487854
1711,3962,20645,Place,Place,False,24.0,low_degree,True,False,harmed,0,1,20645,16541,0.2794784903526306,0.2681969106197357,0.1719011515378952,0.28042346239089966,0.1863197237253189,0.23722386360168457,0.17105485498905182,0.4054015278816223,-0.0931587666273117,-0.030973047018051147,-0.0008462965488433838,0.12497806549072266
1712,3123,15527,Place,Place,False,799.0,high_degree,True,True,both_correct,0,0,15527,15527,0.289573609828949,0.23306232690811157,0.1448240578174591,0.3325399160385132,0.18849840760231018,0.2012733817100525,0.14070437848567963,0.4695238471031189,-0.1010752022266388,-0.03178894519805908,-0.00411967933177948,0.1369839310646057
1713,10339,18121,Person,Person,False,42.0,mid_degree,True,True,both_correct,0,0,18121,18121,0.24248631298542023,0.2689664661884308,0.2359980046749115,0.2525492310523987,0.18218085169792175,0.31604501605033875,0.1764666736125946,0.3253074288368225,-0.060305461287498474,0.04707854986190796,-0.059531331062316895,0.07275819778442383
1714,11327,21627,Person,Person,False,58.0,mid_degree,True,True,both_correct,0,0,21627,21627,0.28329652547836304,0.28736382722854614,0.15696363151073456,0.27237600088119507,0.20895777642726898,0.3314266800880432,0.11520139127969742,0.3444141745567322,-0.07433874905109406,0.04406285285949707,-0.04176224023103714,0.07203817367553711
1715,4988,22157,Creative Work,Creative Work,False,109.0,high_degree,True,False,harmed,0,1,22157,25094,0.34288010001182556,0.18834348022937775,0.14487224817276,0.3239041566848755,0.20962156355381012,0.19128572940826416,0.10299599915742874,0.49609673023223877,-0.13325853645801544,0.0029422491788864136,-0.04187624901533127,0.17219257354736328
1716,9486,18928,Person,Person,False,35.0,mid_degree,True,True,both_correct,0,0,18928,18928,0.269925981760025,0.2914235293865204,0.16698035597801208,0.2716701626777649,0.19884856045246124,0.33566051721572876,0.12238960713148117,0.3431013226509094,-0.07107742130756378,0.044236987829208374,-0.044590748846530914,0.07143115997314453
1717,5353,20122,Person,Person,False,49.0,mid_degree,True,True,both_correct,0,0,20122,20122,0.27294600009918213,0.2929116189479828,0.15972594916820526,0.274416446685791,0.2006421536207199,0.3366984724998474,0.11683784425258636,0.3458215296268463,-0.07230384647846222,0.043786853551864624,-0.042888104915618896,0.0714050829410553
1718,13476,15145,Place,Place,False,16.0,low_degree,False,False,both_wrong,20,33,26269,17638,0.29266273975372314,0.23741787672042847,0.19641317427158356,0.27350619435310364,0.19590184092521667,0.21084880828857422,0.1962367296218872,0.3970126807689667,-0.09676089882850647,-0.026569068431854248,-0.0001764446496963501,0.12350648641586304
1719,11278,23041,Person,Person,False,71.0,mid_degree,True,True,both_correct,0,0,23041,23041,0.2749793231487274,0.2901392877101898,0.15659213066101074,0.27828922867774963,0.20195962488651276,0.3332018256187439,0.11443909257650375,0.3503994047641754,-0.07301969826221466,0.04306253790855408,-0.04215303808450699,0.07211017608642578
1720,2774,18177,Person,Person,False,83.0,high_degree,True,True,both_correct,0,0,18177,18177,0.23885813355445862,0.24437980353832245,0.2774331271648407,0.23932896554470062,0.18272307515144348,0.2922542989253998,0.21113431453704834,0.3138882517814636,-0.05613505840301514,0.04787449538707733,-0.06629881262779236,0.074559286236763
1721,9091,25132,Place,Place,False,10.0,low_degree,True,False,harmed,0,2,25132,17212,0.27712464332580566,0.23967981338500977,0.19134171307086945,0.2918538749217987,0.1830878108739853,0.21009214222431183,0.18868613243103027,0.418133944272995,-0.09403683245182037,-0.029587671160697937,-0.0026555806398391724,0.1262800693511963
1722,6290,24190,Organization,Organization,False,15.0,low_degree,False,False,both_wrong,17,9,24176,24176,0.2867177426815033,0.24221916496753693,0.17245492339134216,0.2986082136631012,0.2180282324552536,0.20979386568069458,0.1493711769580841,0.4228067100048065,-0.0686895102262497,-0.032425299286842346,-0.023083746433258057,0.12419849634170532
1723,1131,20303,Person,Person,False,98.0,high_degree,True,True,both_correct,0,0,20303,20303,0.27491992712020874,0.2883453369140625,0.16242997348308563,0.2743047773838043,0.20249374210834503,0.3320913016796112,0.11904581636190414,0.3463691174983978,-0.07242618501186371,0.043745964765548706,-0.04338415712118149,0.0720643401145935
1724,8146,24680,Organization,Organization,False,20.0,low_degree,False,False,both_wrong,29,39,23327,22447,0.28441905975341797,0.24217970669269562,0.17520499229431152,0.2981962561607361,0.21627874672412872,0.20974941551685333,0.15174570679664612,0.4222261607646942,-0.06814031302928925,-0.032430291175842285,-0.023459285497665405,0.12402990460395813
1725,8362,27356,Entity,Entity,False,40.0,mid_degree,True,True,both_correct,0,0,27356,27356,0.341640442609787,0.18663804233074188,0.15847183763980865,0.3132496774196625,0.341640442609787,0.18663804233074188,0.15847183763980865,0.3132496774196625,0.0,0.0,0.0,0.0
1726,5214,16991,Person,Person,False,163.0,high_degree,False,True,rescued,8,0,20525,16991,0.2757730185985565,0.3022737205028534,0.14908279478549957,0.2728704512119293,0.2021072655916214,0.34634822607040405,0.10870353877544403,0.3428409695625305,-0.07366575300693512,0.04407450556755066,-0.04037925601005554,0.0699705183506012
1727,8372,25713,Creative Work,Creative Work,False,112.0,high_degree,False,False,both_wrong,11,1,19303,19303,0.3371264338493347,0.19049900770187378,0.14504681527614594,0.32732778787612915,0.20527277886867523,0.1926959753036499,0.1027049869298935,0.49932625889778137,-0.13185365498065948,0.002196967601776123,-0.04234182834625244,0.17199847102165222
1728,4713,14964,Place,Place,False,278.0,high_degree,True,True,both_correct,0,0,14964,14964,0.2572290003299713,0.2380536049604416,0.250306636095047,0.2544107735157013,0.17168232798576355,0.21075044572353363,0.24930472671985626,0.36826246976852417,-0.08554667234420776,-0.02730315923690796,-0.0010019093751907349,0.11385169625282288
1729,1113,19806,Person,Person,False,102.0,high_degree,True,True,both_correct,0,0,19806,19806,0.24055306613445282,0.2419443428516388,0.27677392959594727,0.24072866141796112,0.18407371640205383,0.28942450881004333,0.21069826185703278,0.31580352783203125,-0.05647934973239899,0.04748016595840454,-0.06607566773891449,0.07507486641407013
1730,7873,25926,Creative Work,Creative Work,False,78.0,high_degree,True,True,both_correct,0,0,25926,25926,0.2847425937652588,0.2737433612346649,0.1510203629732132,0.2904936969280243,0.17331141233444214,0.27681201696395874,0.1069006696343422,0.4429759085178375,-0.11143118143081665,0.0030686557292938232,-0.044119693338871,0.15248221158981323
1731,3965,22909,Person,Person,False,69.0,mid_degree,True,True,both_correct,0,0,22909,22909,0.2742806375026703,0.29491499066352844,0.15714403986930847,0.273660272359848,0.20153318345546722,0.3388497233390808,0.11489783227443695,0.344719260931015,-0.07274745404720306,0.04393473267555237,-0.04224620759487152,0.07105898857116699
1732,8066,21645,Person,Person,False,85.0,high_degree,False,False,both_wrong,1,1,19435,19435,0.2737131118774414,0.2994104027748108,0.14874084293842316,0.27813565731048584,0.20028053224086761,0.342530220746994,0.1082843616604805,0.34890490770339966,-0.07343257963657379,0.04311981797218323,-0.04045648127794266,0.07076925039291382
1733,1799,17215,Place,Place,False,35.0,mid_degree,True,True,both_correct,0,0,17215,17215,0.27402642369270325,0.2643777132034302,0.1878191977739334,0.273776650428772,0.18282608687877655,0.234033465385437,0.18704456090927124,0.3960959017276764,-0.0912003368139267,-0.030344247817993164,-0.0007746368646621704,0.12231925129890442
1734,3985,27778,Organization,Organization,False,34.0,mid_degree,False,False,both_wrong,79,64,23519,23519,0.30450165271759033,0.23089423775672913,0.16345073282718658,0.30115339159965515,0.23166130483150482,0.2000729739665985,0.1416345089673996,0.4266311526298523,-0.07284034788608551,-0.030821263790130615,-0.021816223859786987,0.12547776103019714
1735,1796,22453,Creative Work,Creative Work,False,99.0,high_degree,True,True,both_correct,0,0,22453,22453,0.32933852076530457,0.19227255880832672,0.14461933076381683,0.33376961946487427,0.19921626150608063,0.19322384893894196,0.10173564404249191,0.5058242082595825,-0.13012225925922394,0.0009512901306152344,-0.04288368672132492,0.17205458879470825
1736,2257,17521,Entity,Organization,True,6.0,low_degree,False,False,both_wrong,1,1,15153,15153,0.2995407283306122,0.18664510548114777,0.18294411897659302,0.33087003231048584,0.29954075813293457,0.18664510548114777,0.1829441338777542,0.3308700621128082,2.9802322387695312e-08,0.0,1.4901161193847656e-08,2.9802322387695312e-08
1737,11336,23122,Organization,Organization,False,44.0,mid_degree,True,True,both_correct,0,0,23122,23122,0.2988661825656891,0.23956918716430664,0.15914085507392883,0.3024238348007202,0.22708016633987427,0.20733538269996643,0.13773077726364136,0.4278537333011627,-0.07178601622581482,-0.03223380446434021,-0.021410077810287476,0.1254298985004425
1738,12607,21242,Place,Place,False,19.0,low_degree,True,True,both_correct,0,0,21242,21242,0.2817826271057129,0.25205665826797485,0.17838847637176514,0.2877722382545471,0.18704389035701752,0.22197964787483215,0.17673955857753754,0.4142369031906128,-0.09473873674869537,-0.0300770103931427,-0.0016489177942276,0.12646466493606567
1739,3029,26719,Creative Work,Creative Work,False,96.0,high_degree,True,True,both_correct,0,0,26719,26719,0.33555150032043457,0.19041067361831665,0.143710196018219,0.3303276598453522,0.20378559827804565,0.19211558997631073,0.10149910300970078,0.5025997161865234,-0.13176590204238892,0.0017049163579940796,-0.04221109300851822,0.17227205634117126
1740,13722,16248,Place,Place,False,31.0,low_degree,True,True,both_correct,0,0,16248,16248,0.26388415694236755,0.2518669068813324,0.2149568796157837,0.26929205656051636,0.17558971047401428,0.22235122323036194,0.2134871482849121,0.38857194781303406,-0.08829444646835327,-0.02951568365097046,-0.001469731330871582,0.1192798912525177
1741,11457,16783,Place,Place,False,39.0,mid_degree,False,False,both_wrong,5,3,17227,15140,0.2855897545814514,0.26750484108924866,0.15495190024375916,0.2919534742832184,0.18977303802967072,0.23583048582077026,0.1536799520254135,0.4207165837287903,-0.0958167165517807,-0.031674355268478394,-0.001271948218345642,0.1287631094455719
1742,6781,22433,Person,Person,False,71.0,mid_degree,True,True,both_correct,0,0,22433,22433,0.2768312394618988,0.28067389130592346,0.1690666824579239,0.27342814207077026,0.20465511083602905,0.32444238662719727,0.1243646964430809,0.34653782844543457,-0.07217612862586975,0.043768495321273804,-0.04470198601484299,0.0731096863746643
1743,5703,15998,Entity,Entity,False,80.0,high_degree,True,True,both_correct,0,0,15998,15998,0.34614288806915283,0.179329514503479,0.1410427987575531,0.33348485827445984,0.3461429178714752,0.179329514503479,0.1410427838563919,0.33348482847213745,2.9802322387695312e-08,0.0,-1.4901161193847656e-08,-2.9802322387695312e-08
1744,9510,25690,Person,Person,False,41.0,mid_degree,True,True,both_correct,0,0,25690,25690,0.2810620367527008,0.2833087146282196,0.15810801088809967,0.2775212526321411,0.20710748434066772,0.3263944387435913,0.11591509729623795,0.35058292746543884,-0.07395455241203308,0.043085724115371704,-0.042192913591861725,0.07306167483329773
1745,13774,22843,Person,Person,False,32.0,low_degree,True,True,both_correct,0,0,22843,22843,0.272222638130188,0.29209065437316895,0.1563916951417923,0.27929502725601196,0.19966603815555573,0.3349999785423279,0.11414168775081635,0.35119229555130005,-0.07255659997463226,0.042909324169158936,-0.04225000739097595,0.07189726829528809
1746,10705,15273,Place,Place,False,69.0,mid_degree,True,True,both_correct,0,0,15273,15273,0.25563570857048035,0.24405191838741302,0.24619260430335999,0.25411975383758545,0.1706739366054535,0.21612977981567383,0.24527837336063385,0.3679179251194,-0.08496177196502686,-0.027922138571739197,-0.0009142309427261353,0.11379817128181458
1747,10372,27489,Creative Work,Creative Work,False,71.0,mid_degree,True,True,both_correct,0,0,27489,27489,0.34090548753738403,0.1892358958721161,0.14483632147312164,0.32502231001853943,0.20812618732452393,0.19191864132881165,0.10282400250434875,0.4971311688423157,-0.1327793002128601,0.0026827454566955566,-0.04201231896877289,0.17210885882377625
1748,4238,26285,Creative Work,Creative Work,False,169.0,high_degree,True,True,both_correct,0,0,26285,26285,0.320127934217453,0.1913677453994751,0.143286794424057,0.3452174961566925,0.19174164533615112,0.19043084979057312,0.099810890853405,0.5180165767669678,-0.12838628888130188,-0.0009368956089019775,-0.04347590357065201,0.17279908061027527
1749,10105,16053,Entity,Entity,False,20.0,low_degree,True,False,harmed,0,1,16053,15648,0.3175460398197174,0.18843893706798553,0.17617301642894745,0.317842036485672,0.3175460398197174,0.18843893706798553,0.17617301642894745,0.317842036485672,0.0,0.0,0.0,0.0
1750,5213,23406,Organization,Organization,False,38.0,mid_degree,False,True,rescued,5,0,21823,23406,0.3050631880760193,0.24110642075538635,0.1598869413137436,0.2939434349536896,0.23302552103996277,0.2097722887992859,0.1391102820634842,0.41809192299842834,-0.07203766703605652,-0.031334131956100464,-0.0207766592502594,0.12414848804473877
1751,1852,24467,Person,Person,False,75.0,high_degree,True,True,both_correct,0,0,24467,24467,0.28134480118751526,0.2849923372268677,0.1602056622505188,0.27345725893974304,0.2076052874326706,0.3288313150405884,0.11763086915016174,0.3459325432777405,-0.07373951375484467,0.0438389778137207,-0.042574793100357056,0.07247528433799744
1752,4840,19109,Person,Person,False,83.0,high_degree,True,True,both_correct,0,0,19109,19109,0.2727680504322052,0.28921669721603394,0.1580648124217987,0.27995043992996216,0.20023542642593384,0.3319905996322632,0.11546251177787781,0.35231146216392517,-0.07253262400627136,0.04277390241622925,-0.0426023006439209,0.07236102223396301
1753,14754,19703,Place,Place,False,8.0,low_degree,True,True,both_correct,0,0,19703,19703,0.2856813669204712,0.2313230335712433,0.19756945967674255,0.28542619943618774,0.18964171409606934,0.20372772216796875,0.19575056433677673,0.41088005900382996,-0.09603965282440186,-0.027595311403274536,-0.0018188953399658203,0.1254538595676422
1754,4059,15481,Entity,Entity,False,208.0,high_degree,False,False,both_wrong,11,8,21660,21660,0.3306698501110077,0.17886604368686676,0.14092044532299042,0.34954366087913513,0.3306698203086853,0.17886604368686676,0.14092044532299042,0.34954366087913513,-2.9802322387695312e-08,0.0,0.0,0.0
1755,5216,18917,Person,Person,False,239.0,high_degree,True,True,both_correct,0,0,18917,18917,0.2508745491504669,0.2555890381336212,0.24718275666236877,0.2463536262512207,0.19023874402046204,0.3030082881450653,0.1864808201789856,0.3202721178531647,-0.06063580513000488,0.04741925001144409,-0.06070193648338318,0.07391849160194397
1756,10572,19378,Creative Work,Creative Work,False,55.0,mid_degree,True,True,both_correct,0,0,19378,19378,0.33654990792274475,0.1939181685447693,0.14772430062294006,0.3218076229095459,0.20562660694122314,0.19681522250175476,0.10495314002037048,0.492605060338974,-0.1309233009815216,0.0028970539569854736,-0.04277116060256958,0.1707974374294281
1757,4879,16604,Person,Person,False,54.0,mid_degree,True,True,both_correct,0,0,16604,16604,0.2477586567401886,0.254128634929657,0.2518330514431,0.24627964198589325,0.18795746564865112,0.30153003334999084,0.19015906751155853,0.3203534483909607,-0.059801191091537476,0.04740139842033386,-0.06167398393154144,0.07407380640506744
1758,12651,26089,Person,Person,False,14.0,low_degree,True,False,harmed,0,2,26089,26132,0.26930540800094604,0.28103962540626526,0.17754343152046204,0.27211156487464905,0.1992078572511673,0.3250470757484436,0.13067327439785004,0.34507182240486145,-0.07009755074977875,0.044007450342178345,-0.046870157122612,0.0729602575302124
1759,10260,22628,Person,Person,False,31.0,low_degree,True,True,both_correct,0,0,22628,22628,0.2756180167198181,0.278283029794693,0.16662389039993286,0.27947506308555603,0.2033085823059082,0.3209698498249054,0.12229771167039871,0.3534238934516907,-0.07230943441390991,0.0426868200302124,-0.04432617872953415,0.07394883036613464
1760,2504,26935,Creative Work,Creative Work,False,194.0,high_degree,False,False,both_wrong,1,1,25811,25811,0.30833184719085693,0.19370204210281372,0.1422727257013321,0.35569334030151367,0.18279679119586945,0.19077767431735992,0.0980885699391365,0.5283370018005371,-0.1255350559949875,-0.0029243677854537964,-0.04418415576219559,0.17264366149902344
1761,6782,18107,Person,Person,False,57.0,mid_degree,True,True,both_correct,0,0,18107,18107,0.24681025743484497,0.25304004549980164,0.250061959028244,0.25008776783943176,0.1869448721408844,0.2997678816318512,0.1885155290365219,0.3247716724872589,-0.05986538529396057,0.04672783613204956,-0.06154642999172211,0.07468390464782715
1762,4475,23067,Organization,Organization,False,32.0,low_degree,False,False,both_wrong,13,8,27766,25237,0.28772467374801636,0.24241673946380615,0.17092689871788025,0.29893165826797485,0.2187771499156952,0.20994830131530762,0.14803585410118103,0.42323869466781616,-0.06894752383232117,-0.032468438148498535,-0.02289104461669922,0.12430703639984131
1763,6153,19863,Person,Person,False,55.0,mid_degree,True,True,both_correct,0,0,19863,19863,0.27578121423721313,0.29811641573905945,0.15305708348751068,0.27304524183273315,0.20243124663829803,0.3421746492385864,0.11179410666227341,0.3436000347137451,-0.0733499675989151,0.04405823349952698,-0.041262976825237274,0.07055479288101196
1764,3191,23742,Entity,Organization,True,174.0,high_degree,False,False,both_wrong,138,208,18269,18269,0.12103024870157242,0.11402493715286255,0.6437368988990784,0.1212078183889389,0.12103024870157242,0.11402493715286255,0.6437368988990784,0.1212078183889389,0.0,0.0,0.0,0.0
1765,9025,26416,Creative Work,Creative Work,False,12.0,low_degree,True,True,both_correct,0,0,26416,26416,0.28772875666618347,0.2630489766597748,0.16701409220695496,0.282208114862442,0.176953986287117,0.2687748670578003,0.11945610493421555,0.43481510877609253,-0.11077477037906647,0.005725890398025513,-0.04755798727273941,0.1526069939136505
1766,13865,24198,Entity,Organization,True,2.0,low_degree,False,False,both_wrong,255,238,25553,25553,0.2819424867630005,0.187159925699234,0.21300698816776276,0.31789055466651917,0.2819425165653229,0.1871599406003952,0.21300698816776276,0.31789058446884155,2.9802322387695312e-08,1.4901161193847656e-08,0.0,2.9802322387695312e-08
1767,8697,25572,Creative Work,Creative Work,False,18.0,low_degree,True,True,both_correct,0,0,25572,25572,0.2807457745075226,0.26945117115974426,0.1631256639957428,0.28667739033699036,0.17156943678855896,0.27357181906700134,0.11593566089868546,0.4389231204986572,-0.10917633771896362,0.00412064790725708,-0.04719000309705734,0.15224573016166687
1768,14062,20331,Place,Place,False,18.0,low_degree,True,True,both_correct,0,0,20331,20331,0.26790839433670044,0.25458991527557373,0.20382295548915863,0.2736786901950836,0.17819921672344208,0.22468286752700806,0.2023642659187317,0.39475372433662415,-0.08970917761325836,-0.029907047748565674,-0.001458689570426941,0.12107503414154053
1769,3757,25094,Creative Work,Creative Work,False,108.0,high_degree,True,True,both_correct,0,0,25094,25094,0.333967924118042,0.18921276926994324,0.1445113718509674,0.332307904958725,0.20254385471343994,0.19062799215316772,0.10191579908132553,0.5049123167991638,-0.13142406940460205,0.0014152228832244873,-0.042595572769641876,0.17260441184043884
1770,9982,24098,Creative Work,Creative Work,False,59.0,mid_degree,True,True,both_correct,0,0,24098,24098,0.31280094385147095,0.19926266372203827,0.14638349413871765,0.3415529429912567,0.1873338371515274,0.19824329018592834,0.10194551199674606,0.5124773979187012,-0.12546710669994354,-0.0010193735361099243,-0.04443798214197159,0.17092445492744446
1771,8874,21930,Person,Person,False,72.0,mid_degree,True,True,both_correct,0,0,21930,21930,0.24558548629283905,0.25564664602279663,0.25160279870033264,0.2471650391817093,0.18609166145324707,0.3029992878437042,0.18977853655815125,0.3211304545402527,-0.05949382483959198,0.04735264182090759,-0.061824262142181396,0.0739654153585434
1772,933,27711,Creative Work,Creative Work,False,82.0,high_degree,True,True,both_correct,0,0,27711,27711,0.33216336369514465,0.1903541386127472,0.1466582715511322,0.3308242857456207,0.20158517360687256,0.19191843271255493,0.1035056859254837,0.50299072265625,-0.1305781900882721,0.0015642940998077393,-0.0431525856256485,0.17216643691062927
1773,175,23778,Creative Work,Creative Work,False,113.0,high_degree,True,True,both_correct,0,0,23778,23778,0.31909871101379395,0.19435042142868042,0.14386460185050964,0.342686265707016,0.19132618606090546,0.19357912242412567,0.10030683875083923,0.5147877931594849,-0.1277725249528885,-0.0007712990045547485,-0.04355776309967041,0.17210152745246887
1774,12323,18995,Place,Place,False,21.0,low_degree,True,True,both_correct,0,0,18995,18995,0.28799402713775635,0.2551040053367615,0.17077182233333588,0.2861301302909851,0.1917673796415329,0.22535964846611023,0.1697176992893219,0.41315531730651855,-0.09622664749622345,-0.029744356870651245,-0.001054123044013977,0.12702518701553345
1775,14683,25992,Person,Person,False,4.0,low_degree,False,False,both_wrong,1004,1683,26669,26853,0.2681255042552948,0.28797081112861633,0.17256547510623932,0.27133819460868835,0.19783931970596313,0.3322363793849945,0.12669403851032257,0.34323030710220337,-0.07028618454933167,0.044265568256378174,-0.04587143659591675,0.07189211249351501
1776,12786,23109,Place,Place,False,21.0,low_degree,False,True,rescued,1,0,20088,23109,0.2825970947742462,0.24525581300258636,0.15888233482837677,0.31326475739479065,0.18537572026252747,0.21345162391662598,0.15556354820728302,0.44560909271240234,-0.09722137451171875,-0.03180418908596039,-0.00331878662109375,0.1323443353176117
1777,12904,19706,Person,Person,False,46.0,mid_degree,True,True,both_correct,0,0,19706,19706,0.27187198400497437,0.2799780070781708,0.17872251570224762,0.2694275677204132,0.20148028433322906,0.3244238495826721,0.13178670406341553,0.3423091173171997,-0.0703916996717453,0.04444584250450134,-0.04693581163883209,0.0728815495967865
1778,1039,18507,Entity,Entity,False,148.0,high_degree,False,False,both_wrong,638,876,24140,24140,0.32557639479637146,0.17871491611003876,0.1408509463071823,0.35485774278640747,0.32557639479637146,0.17871491611003876,0.1408509463071823,0.35485774278640747,0.0,0.0,0.0,0.0
1779,8294,25359,Organization,Organization,False,28.0,low_degree,False,False,both_wrong,9,16,25093,25093,0.2868855893611908,0.23372451961040497,0.1707572191953659,0.3086327016353607,0.21696360409259796,0.2013244777917862,0.14708830416202545,0.4346236288547516,-0.06992198526859283,-0.032400041818618774,-0.023668915033340454,0.12599092721939087
