idx,query_id,gt_id,type,gt_type,type_mismatch,degree,degree_bin,baseline_correct,cdmr_correct,group,baseline_rank,cdmr_rank,baseline_ret1,cdmr_ret1,baseline_img,baseline_attr,baseline_rel,baseline_graph,cdmr_img,cdmr_attr,cdmr_rel,cdmr_graph,delta_img,delta_attr,delta_rel,delta_graph
801,1258,15468,Person,Person,False,55.0,mid_degree,True,True,both_correct,0,0,15468,15468,0.2695675194263458,0.297610342502594,0.1521437019109726,0.28067848086357117,0.19453772902488708,0.3374703824520111,0.1098000705242157,0.3581917881965637,-0.07502979040145874,0.039860039949417114,-0.0423436313867569,0.07751330733299255
802,7326,25854,Creative Work,Creative Work,False,92.0,high_degree,False,False,both_wrong,3,4,26890,26890,0.317990243434906,0.18698030710220337,0.1492042988538742,0.3458251655101776,0.18716241419315338,0.18341222405433655,0.10246163606643677,0.5269637703895569,-0.13082782924175262,-0.0035680830478668213,-0.04674266278743744,0.18113860487937927
803,14497,23692,Entity,Entity,False,6.0,low_degree,True,True,both_correct,0,0,23692,23692,0.31639450788497925,0.2046700119972229,0.1563940942287445,0.32254141569137573,0.31639450788497925,0.2046700119972229,0.1563940942287445,0.32254141569137573,0.0,0.0,0.0,0.0
804,12619,25678,Person,Person,False,14.0,low_degree,True,True,both_correct,0,0,25678,25678,0.2750692069530487,0.29339537024497986,0.1557645946741104,0.27577081322669983,0.19941405951976776,0.33421003818511963,0.1129218339920044,0.353454053401947,-0.07565514743328094,0.04081466794013977,-0.04284276068210602,0.07768324017524719
805,5592,20316,Organization,Organization,False,89.0,high_degree,True,True,both_correct,0,0,20316,20316,0.3096469044685364,0.2204837203025818,0.17039336264133453,0.2994760274887085,0.23253436386585236,0.18920981884002686,0.14624033868312836,0.43201547861099243,-0.07711254060268402,-0.03127390146255493,-0.024153023958206177,0.13253945112228394
806,9453,24069,Person,Person,False,99.0,high_degree,True,True,both_correct,0,0,24069,24069,0.27282944321632385,0.28474923968315125,0.16457198560237885,0.27784934639930725,0.19827759265899658,0.32516035437583923,0.11960165202617645,0.3569604754447937,-0.07455185055732727,0.04041111469268799,-0.04497033357620239,0.07911112904548645
807,4731,21214,Person,Person,False,40.0,mid_degree,True,True,both_correct,0,0,21214,21214,0.2758462429046631,0.2939656376838684,0.15516917407512665,0.27501893043518066,0.1999996453523636,0.3348967432975769,0.11249689012765884,0.35260677337646484,-0.0758465975522995,0.040931105613708496,-0.042672283947467804,0.07758784294128418
808,5069,20034,Organization,Organization,False,32.0,low_degree,True,True,both_correct,0,0,20034,20034,0.3072235882282257,0.20307496190071106,0.16025038063526154,0.3294510543346405,0.226714089512825,0.17124833166599274,0.13514970242977142,0.46688786149024963,-0.0805094987154007,-0.03182663023471832,-0.025100678205490112,0.13743680715560913
809,10666,15012,Place,Place,False,50.0,mid_degree,True,True,both_correct,0,0,15012,15012,0.25978705286979675,0.22458486258983612,0.2522984445095062,0.2633296251296997,0.1699376255273819,0.1958736777305603,0.24753807485103607,0.38665056228637695,-0.08984942734241486,-0.028711184859275818,-0.004760369658470154,0.12332093715667725
810,11398,26436,Creative Work,Creative Work,False,81.0,high_degree,True,True,both_correct,0,0,26436,26436,0.32312002778053284,0.1914965808391571,0.1588737666606903,0.32650965452194214,0.1933261752128601,0.19094936549663544,0.110921710729599,0.5048027634620667,-0.12979385256767273,-0.0005472153425216675,-0.04795205593109131,0.1782931089401245
811,3613,26862,Creative Work,Creative Work,False,116.0,high_degree,True,True,both_correct,0,0,26862,26862,0.3300630450248718,0.190667062997818,0.15055407583713531,0.32871586084365845,0.19717219471931458,0.1898249387741089,0.10495292395353317,0.5080499649047852,-0.13289085030555725,-0.0008421242237091064,-0.04560115188360214,0.1793341040611267
812,9715,24158,Event,Event,False,32.0,low_degree,True,True,both_correct,0,0,24158,24158,0.2864014804363251,0.2364841252565384,0.17553266882896423,0.3015817403793335,0.28345760703086853,0.23403865098953247,0.17378981411457062,0.3087139427661896,-0.002943873405456543,-0.0024454742670059204,-0.0017428547143936157,0.007132202386856079
813,6050,20209,Person,Person,False,54.0,mid_degree,True,True,both_correct,0,0,20209,20209,0.27383729815483093,0.3021453320980072,0.15237396955490112,0.27164337038993835,0.19823887944221497,0.3436880111694336,0.11030107736587524,0.3477720022201538,-0.07559841871261597,0.04154267907142639,-0.04207289218902588,0.07612863183021545
814,620,17499,Entity,Entity,False,198.0,high_degree,True,True,both_correct,0,0,17499,17499,0.3122546672821045,0.19642961025238037,0.14256621897220612,0.3487495183944702,0.3122546672821045,0.19642961025238037,0.14256621897220612,0.3487495183944702,0.0,0.0,0.0,0.0
815,8034,19649,Person,Person,False,59.0,mid_degree,True,True,both_correct,0,0,19649,19649,0.27242588996887207,0.2885085940361023,0.163497656583786,0.275567889213562,0.19788995385169983,0.32929515838623047,0.11875779181718826,0.35405707359313965,-0.07453593611717224,0.040786564350128174,-0.04473986476659775,0.07848918437957764
816,5931,23981,Organization,Organization,False,81.0,high_degree,False,True,rescued,1,0,22298,23981,0.2897825539112091,0.24405500292778015,0.1659410297870636,0.30022141337394714,0.21708272397518158,0.20892314612865448,0.14206905663013458,0.43192511796951294,-0.07269982993602753,-0.03513185679912567,-0.023871973156929016,0.1317037045955658
817,3832,20270,Person,Person,False,55.0,mid_degree,True,True,both_correct,0,0,20270,20270,0.2771618068218231,0.2911621332168579,0.15149836242198944,0.2801777422428131,0.2005929797887802,0.331107497215271,0.10964514315128326,0.35865435004234314,-0.07656882703304291,0.039945363998413086,-0.04185321927070618,0.07847660779953003
818,57,26239,Event,Event,False,228.0,high_degree,False,False,both_wrong,5,5,26664,26664,0.2995122969150543,0.21840323507785797,0.14525575935840607,0.33682873845100403,0.29588782787323,0.21574373543262482,0.1436067670583725,0.3447616994380951,-0.003624469041824341,-0.0026594996452331543,-0.0016489923000335693,0.007932960987091064
819,36,17324,Entity,Entity,False,6848.0,high_degree,False,False,both_wrong,66,46,27752,27752,0.2537558972835541,0.19209827482700348,0.13981853425502777,0.4143272936344147,0.25375592708587646,0.19209827482700348,0.13981853425502777,0.4143272936344147,2.9802322387695312e-08,0.0,0.0,0.0
820,4413,22252,Place,Place,False,23.0,low_degree,True,True,both_correct,0,0,22252,22252,0.2852330803871155,0.2476290911436081,0.18116864562034607,0.28596919775009155,0.18662960827350616,0.21602587401866913,0.17779485881328583,0.4195496439933777,-0.09860347211360931,-0.031603217124938965,-0.0033737868070602417,0.13358044624328613
821,7541,21144,Place,Place,False,24.0,low_degree,True,True,both_correct,0,0,21144,21144,0.29080477356910706,0.24769099056720734,0.16864879429340363,0.29285547137260437,0.18997429311275482,0.21573802828788757,0.16524529457092285,0.4290423095226288,-0.10083048045635223,-0.03195296227931976,-0.003403499722480774,0.13618683815002441
822,2141,25523,Creative Work,Creative Work,False,69.0,mid_degree,True,True,both_correct,0,0,25523,25523,0.3261975347995758,0.19223515689373016,0.15560875833034515,0.32595860958099365,0.19523268938064575,0.19174960255622864,0.10867682844400406,0.5043408274650574,-0.13096484541893005,-0.0004855543375015259,-0.046931929886341095,0.17838221788406372
823,1183,24522,Person,Person,False,103.0,high_degree,False,False,both_wrong,7,2,25088,25088,0.2788713872432709,0.29092440009117126,0.14978447556495667,0.2804197072982788,0.20183005928993225,0.3308371603488922,0.1084010899066925,0.35893160104751587,-0.07704132795333862,0.03991276025772095,-0.04138338565826416,0.07851189374923706
824,9745,20714,Place,Place,False,33.0,low_degree,True,True,both_correct,0,0,20714,20714,0.2835572063922882,0.2423638105392456,0.19131924211978912,0.28275972604751587,0.18561312556266785,0.21152356266975403,0.1878364086151123,0.4150269627571106,-0.09794408082962036,-0.030840247869491577,-0.003482833504676819,0.13226723670959473
825,5938,15922,Person,Person,False,55.0,mid_degree,True,True,both_correct,0,0,15922,15922,0.27357029914855957,0.29526644945144653,0.15069514513015747,0.2804681062698364,0.19763632118701935,0.33516937494277954,0.10886882245540619,0.3583255112171173,-0.07593397796154022,0.03990292549133301,-0.04182632267475128,0.07785740494728088
826,6088,21804,Person,Person,False,43.0,mid_degree,True,True,both_correct,0,0,21804,21804,0.28104379773139954,0.2806260287761688,0.1591109186410904,0.27921923995018005,0.20444272458553314,0.3207581639289856,0.11573689430952072,0.3590622544288635,-0.0766010731458664,0.04013213515281677,-0.04337402433156967,0.07984301447868347
827,10943,18308,Organization,Organization,False,46.0,mid_degree,True,True,both_correct,0,0,18308,18308,0.3044377267360687,0.23127980530261993,0.15817546844482422,0.3061069846153259,0.2276579886674881,0.1976367086172104,0.13518108427524567,0.43952417373657227,-0.07677973806858063,-0.033643096685409546,-0.022994384169578552,0.13341718912124634
828,7511,26296,Organization,Organization,False,152.0,high_degree,True,False,harmed,0,120,26296,17115,0.30951809883117676,0.20933185517787933,0.14358149468898773,0.3375685214996338,0.227508082985878,0.17583052814006805,0.12061487883329391,0.47604650259017944,-0.08201001584529877,-0.03350132703781128,-0.022966615855693817,0.13847798109054565
829,10845,21881,Person,Person,False,67.0,mid_degree,True,True,both_correct,0,0,21881,21881,0.2487638294696808,0.2614486813545227,0.23910486698150635,0.2506825923919678,0.1853361427783966,0.30606332421302795,0.17815513908863068,0.33044546842575073,-0.06342768669128418,0.04461464285850525,-0.06094972789287567,0.07976287603378296
830,6915,22665,Entity,Organization,True,48.0,mid_degree,False,False,both_wrong,31,53,15282,21295,0.23960047960281372,0.19365590810775757,0.3219605088233948,0.24478308856487274,0.2396005094051361,0.19365592300891876,0.3219605088233948,0.24478310346603394,2.9802322387695312e-08,1.4901161193847656e-08,0.0,1.4901161193847656e-08
831,9042,20193,Place,Place,False,50.0,mid_degree,True,True,both_correct,0,0,20193,20193,0.26266780495643616,0.23536446690559387,0.24213235080242157,0.2598353624343872,0.17241108417510986,0.20597834885120392,0.23837488889694214,0.3832356929779053,-0.0902567207813263,-0.029386118054389954,-0.003757461905479431,0.12340033054351807
832,752,17564,Organization,Organization,False,123.0,high_degree,False,False,both_wrong,299,119,22719,22719,0.3235214352607727,0.19514717161655426,0.14259636402130127,0.33873501420021057,0.23783433437347412,0.16393719613552094,0.11980418860912323,0.4784243404865265,-0.08568710088729858,-0.031209975481033325,-0.02279217541217804,0.13968932628631592
833,3282,26523,Person,Person,False,89.0,high_degree,True,True,both_correct,0,0,26523,26523,0.27809303998947144,0.2878078818321228,0.1467433124780655,0.2873557507991791,0.20074549317359924,0.32644355297088623,0.10592204332351685,0.36688894033432007,-0.07734754681587219,0.03863567113876343,-0.040821269154548645,0.07953318953514099
834,13343,18936,Place,Place,False,26.0,low_degree,True,True,both_correct,0,0,18936,18936,0.2861727476119995,0.2557542026042938,0.15954072773456573,0.29853227734565735,0.18632182478904724,0.2220141738653183,0.1557973474264145,0.4358666241168976,-0.09985092282295227,-0.033740028738975525,-0.003743380308151245,0.13733434677124023
835,6215,25979,Entity,Entity,False,66.0,mid_degree,True,True,both_correct,0,0,25979,25979,0.29600203037261963,0.19752313196659088,0.146693155169487,0.3597816824913025,0.29600203037261963,0.1975231170654297,0.1466931402683258,0.3597816824913025,0.0,-1.4901161193847656e-08,-1.4901161193847656e-08,0.0
836,1454,26069,Creative Work,Creative Work,False,173.0,high_degree,True,True,both_correct,0,0,26069,26069,0.3288818895816803,0.18801848590373993,0.14340724050998688,0.3396923840045929,0.19460953772068024,0.18541832268238068,0.0990436002612114,0.5209285020828247,-0.13427235186100006,-0.002600163221359253,-0.04436364024877548,0.1812361180782318
837,1912,24995,Entity,Entity,False,250.0,high_degree,True,True,both_correct,0,0,24995,24995,0.3324348032474518,0.19609148800373077,0.14293795824050903,0.3285357356071472,0.3324348032474518,0.19609148800373077,0.14293797314167023,0.3285357356071472,0.0,0.0,1.4901161193847656e-08,0.0
838,10076,19106,Person,Person,False,46.0,mid_degree,True,True,both_correct,0,0,19106,19106,0.25237980484962463,0.2653294801712036,0.22895961999893188,0.25333112478256226,0.18750044703483582,0.30973145365715027,0.17008927464485168,0.33267882466316223,-0.06487935781478882,0.044401973485946655,-0.0588703453540802,0.07934769988059998
839,11766,17666,Creative Work,Creative Work,False,59.0,mid_degree,False,False,both_wrong,3,27,15258,16264,0.2857345640659332,0.187216117978096,0.14548425376415253,0.3815650939941406,0.16326135396957397,0.17827624082565308,0.09697821736335754,0.561484158039093,-0.12247321009635925,-0.008939877152442932,-0.04850603640079498,0.1799190640449524
840,3538,27468,Creative Work,Creative Work,False,151.0,high_degree,True,True,both_correct,0,0,27468,27468,0.32036080956459045,0.19143861532211304,0.14756080508232117,0.34063971042633057,0.18918754160404205,0.18841370940208435,0.1016925498843193,0.5207061767578125,-0.1311732679605484,-0.0030249059200286865,-0.04586825519800186,0.18006646633148193
841,13514,20182,Place,Place,False,15.0,low_degree,True,True,both_correct,0,0,20182,20182,0.29225191473960876,0.23684990406036377,0.17440354824066162,0.29649460315704346,0.19046135246753693,0.20580008625984192,0.17047414183616638,0.4332644045352936,-0.10179056227207184,-0.03104981780052185,-0.003929406404495239,0.13676980137825012
842,9950,26521,Person,Person,False,43.0,mid_degree,True,True,both_correct,0,0,26521,26521,0.27659499645233154,0.28035280108451843,0.1617821455001831,0.28126999735832214,0.2010020762681961,0.32012060284614563,0.11755992472171783,0.36131733655929565,-0.07559292018413544,0.0397678017616272,-0.04422222077846527,0.08004733920097351
843,2832,21748,Person,Person,False,53.0,mid_degree,True,True,both_correct,0,0,21748,21748,0.2537881135940552,0.2664392292499542,0.2266324907541275,0.2531401813030243,0.18845053017139435,0.31086793541908264,0.1682858169078827,0.3323957026004791,-0.06533758342266083,0.04442870616912842,-0.05834667384624481,0.07925552129745483
844,1102,24605,Person,Person,False,53.0,mid_degree,True,True,both_correct,0,0,24605,24605,0.2773233652114868,0.28943344950675964,0.1532324105501175,0.28001073002815247,0.20091116428375244,0.3294723629951477,0.11101245135068893,0.3586040437221527,-0.07641220092773438,0.04003891348838806,-0.04221995919942856,0.07859331369400024
845,6855,16682,Person,Person,False,73.0,mid_degree,True,True,both_correct,0,0,16682,16682,0.28442755341529846,0.2901860177516937,0.14815591275691986,0.27723053097724915,0.20630095899105072,0.3307185173034668,0.10746154189109802,0.35551896691322327,-0.07812659442424774,0.04053249955177307,-0.04069437086582184,0.07828843593597412
846,5270,20439,Entity,Entity,False,36.0,mid_degree,True,True,both_correct,0,0,20439,20439,0.3011995553970337,0.20211540162563324,0.17557786405086517,0.32110723853111267,0.3011995553970337,0.20211540162563324,0.17557786405086517,0.32110723853111267,0.0,0.0,0.0,0.0
847,7639,20971,Event,Event,False,92.0,high_degree,True,True,both_correct,0,0,20971,20971,0.29860925674438477,0.23087970912456512,0.16049724817276,0.3100138008594513,0.29536762833595276,0.22835801541805267,0.1588229537010193,0.3174513876438141,-0.003241628408432007,-0.002521693706512451,-0.0016742944717407227,0.007437586784362793
848,11326,19513,Person,Person,False,72.0,mid_degree,True,True,both_correct,0,0,19513,19513,0.27897074818611145,0.2927948534488678,0.14994020760059357,0.2782942056655884,0.20193862915039062,0.33302465081214905,0.10853970795869827,0.35649701952934265,-0.07703211903572083,0.04022979736328125,-0.041400499641895294,0.07820281386375427
849,6471,15880,Place,Place,False,60.0,mid_degree,True,True,both_correct,0,0,15880,15880,0.2537231147289276,0.23787091672420502,0.2535303235054016,0.25487568974494934,0.1666090041399002,0.20825925469398499,0.2497020661830902,0.37542974948883057,-0.0871141105890274,-0.029611662030220032,-0.0038282573223114014,0.12055405974388123
850,13370,18315,Entity,Event,True,10.0,low_degree,False,False,both_wrong,28,13,24864,19967,0.31804120540618896,0.1973395198583603,0.17384278774261475,0.3107764720916748,0.31804120540618896,0.19733953475952148,0.17384278774261475,0.3107764720916748,0.0,1.4901161193847656e-08,0.0,0.0
851,6249,17775,Entity,Entity,False,34.0,mid_degree,True,True,both_correct,0,0,17775,17775,0.31527361273765564,0.19696220755577087,0.14342929422855377,0.34433484077453613,0.315273642539978,0.19696220755577087,0.14342929422855377,0.34433484077453613,2.9802322387695312e-08,0.0,0.0,0.0
852,12434,19985,Place,Place,False,26.0,low_degree,True,False,harmed,0,8,19985,22916,0.29620957374572754,0.23900367319583893,0.15863193571567535,0.30615487694740295,0.19254888594150543,0.2071433961391449,0.1546640545129776,0.44564366340637207,-0.1036606878042221,-0.03186027705669403,-0.003967881202697754,0.13948878645896912
853,4617,22793,Person,Person,False,23.0,low_degree,True,True,both_correct,0,0,22793,22793,0.2774565815925598,0.28393298387527466,0.15653277933597565,0.2820776402950287,0.20124094188213348,0.3235863149166107,0.11353326588869095,0.36163946986198425,-0.07621563971042633,0.03965333104133606,-0.0429995134472847,0.07956182956695557
854,5549,26408,Person,Person,False,24.0,low_degree,True,True,both_correct,0,0,26408,26408,0.27322861552238464,0.29023176431655884,0.15608783066272736,0.28045180439949036,0.19781577587127686,0.3301655352115631,0.11300329118967056,0.3590153753757477,-0.07541283965110779,0.03993377089500427,-0.04308453947305679,0.07856357097625732
855,11488,24933,Person,Person,False,65.0,mid_degree,True,True,both_correct,0,0,24933,24933,0.27621373534202576,0.2883290648460388,0.1491372138261795,0.2863200306892395,0.19945015013217926,0.3271362781524658,0.10768868774175644,0.3657248020172119,-0.0767635852098465,0.038807213306427,-0.041448526084423065,0.07940477132797241
856,13617,24392,Organization,Organization,False,34.0,mid_degree,True,True,both_correct,0,0,24392,24392,0.31090953946113586,0.22572772204875946,0.16016969084739685,0.3031931221485138,0.2330940216779709,0.19338752329349518,0.13723647594451904,0.4362819194793701,-0.07781551778316498,-0.03234019875526428,-0.022933214902877808,0.13308879733085632
857,8438,21897,Organization,Organization,False,99.0,high_degree,False,False,both_wrong,3,1,17059,17059,0.30281299352645874,0.2409658282995224,0.15024827420711517,0.3059729337692261,0.2263602614402771,0.20583869516849518,0.1283595710992813,0.4394414722919464,-0.07645273208618164,-0.03512713313102722,-0.021888703107833862,0.13346853852272034
858,5397,26249,Person,Person,False,155.0,high_degree,True,True,both_correct,0,0,26249,26249,0.28257909417152405,0.2885192036628723,0.1473921686410904,0.28150951862335205,0.20459699630737305,0.32823628187179565,0.10671579092741013,0.36045095324516296,-0.077982097864151,0.03971707820892334,-0.04067637771368027,0.07894143462181091
859,11151,23327,Organization,Organization,False,25.0,low_degree,True,False,harmed,0,4,23327,26000,0.3148440420627594,0.20560652017593384,0.15931852161884308,0.32023096084594727,0.23380306363105774,0.17447684705257416,0.13521131873130798,0.45650872588157654,-0.08104097843170166,-0.03112967312335968,-0.024107202887535095,0.13627776503562927
860,1946,27128,Creative Work,Creative Work,False,113.0,high_degree,True,True,both_correct,0,0,27128,27128,0.33273887634277344,0.18875916302204132,0.14836178719997406,0.3301401436328888,0.1987188756465912,0.1878763735294342,0.1033933237195015,0.5100113749504089,-0.13402000069618225,-0.0008827894926071167,-0.044968463480472565,0.17987123131752014
861,7229,23424,Organization,Organization,False,25.0,low_degree,True,True,both_correct,0,0,23424,23424,0.3047550618648529,0.22748354077339172,0.15969958901405334,0.308061808347702,0.22767193615436554,0.19420278072357178,0.13634975254535675,0.4417755901813507,-0.07708312571048737,-0.033280760049819946,-0.023349836468696594,0.13371378183364868
862,767,21435,Creative Work,Creative Work,False,240.0,high_degree,True,True,both_correct,0,0,21435,21435,0.33375513553619385,0.1898033618927002,0.14925704896450043,0.32718440890312195,0.19960060715675354,0.18917660415172577,0.10419130325317383,0.5070314407348633,-0.1341545283794403,-0.0006267577409744263,-0.0450657457113266,0.17984703183174133
863,11465,18532,Person,Person,False,42.0,mid_degree,True,True,both_correct,0,0,18532,18532,0.2685287892818451,0.2831777036190033,0.17267340421676636,0.27562010288238525,0.1955130696296692,0.3239629864692688,0.12571364641189575,0.35481035709381104,-0.0730157196521759,0.0407852828502655,-0.046959757804870605,0.07919025421142578
864,12663,24803,Organization,Organization,False,26.0,low_degree,False,False,both_wrong,11,88,26004,26361,0.3061905801296234,0.2116268128156662,0.1589755117893219,0.3232070803642273,0.22673837840557098,0.17908097803592682,0.13454119861125946,0.45963943004608154,-0.07945220172405243,-0.03254583477973938,-0.02443431317806244,0.13643234968185425
865,337,16147,Person,Person,False,73.0,mid_degree,True,True,both_correct,0,0,16147,16147,0.27658551931381226,0.28461530804634094,0.16379153728485107,0.27500760555267334,0.20129632949829102,0.3254739046096802,0.11921202391386032,0.3540177643299103,-0.07528918981552124,0.04085859656333923,-0.04457951337099075,0.07901015877723694
866,7780,21567,Person,Person,False,58.0,mid_degree,True,True,both_correct,0,0,21567,21567,0.27209725975990295,0.29600653052330017,0.15137970447540283,0.2805165648460388,0.19648025929927826,0.3358518183231354,0.10931070894002914,0.35835716128349304,-0.0756170004606247,0.039845287799835205,-0.04206899553537369,0.07784059643745422
867,8054,17085,Place,Place,False,13.0,low_degree,True,True,both_correct,0,0,17085,17085,0.2933715581893921,0.24235129356384277,0.16815266013145447,0.29612454771995544,0.19142724573612213,0.21084056794643402,0.16456741094589233,0.4331647455692291,-0.10194431245326996,-0.03151072561740875,-0.003585249185562134,0.13704019784927368
868,12606,16250,Place,Place,False,13.0,low_degree,False,False,both_wrong,10,4,21297,15098,0.2833014726638794,0.2415795475244522,0.20296551287174225,0.27215340733528137,0.1864621639251709,0.21199503540992737,0.2003636360168457,0.40117907524108887,-0.0968393087387085,-0.02958451211452484,-0.0026018768548965454,0.1290256679058075
869,3059,17441,Person,Person,False,183.0,high_degree,True,True,both_correct,0,0,17441,17441,0.2790078818798065,0.28934240341186523,0.1470082849264145,0.28464141488075256,0.20157168805599213,0.32845646142959595,0.10621391236782074,0.3637579083442688,-0.07743619382381439,0.03911405801773071,-0.04079437255859375,0.07911649346351624
870,6039,26533,Person,Person,False,137.0,high_degree,True,True,both_correct,0,0,26533,26533,0.27218106389045715,0.2516259551048279,0.14606834948062897,0.3301246464252472,0.19463782012462616,0.28272905945777893,0.10445603728294373,0.41817706823349,-0.077543243765831,0.03110310435295105,-0.04161231219768524,0.0880524218082428
871,9179,15872,Place,Place,False,50.0,mid_degree,True,True,both_correct,0,0,15872,15872,0.262129008769989,0.22620700299739838,0.25251534581184387,0.25914862751960754,0.1719990223646164,0.19789710640907288,0.24851471185684204,0.38158920407295227,-0.09012998640537262,-0.0283098965883255,-0.004000633955001831,0.12244057655334473
872,12423,27245,Person,Person,False,55.0,mid_degree,False,True,rescued,1,0,27252,27245,0.2751922011375427,0.2859135568141937,0.1526670753955841,0.28622716665267944,0.1989598423242569,0.32479965686798096,0.11036890000104904,0.3658715486526489,-0.07623235881328583,0.03888610005378723,-0.042298175394535065,0.07964438199996948
873,1362,20663,Place,Place,False,39.0,mid_degree,False,True,rescued,1,0,17730,20663,0.27726536989212036,0.2470461130142212,0.18860352039337158,0.28708505630493164,0.18082644045352936,0.21481624245643616,0.1844882071018219,0.4198691248893738,-0.096438929438591,-0.032229870557785034,-0.004115313291549683,0.13278406858444214
874,9750,18929,Place,Place,False,5.0,low_degree,False,False,both_wrong,2,1,20425,20425,0.28503817319869995,0.2339872270822525,0.1840258091688156,0.29694879055023193,0.1852828860282898,0.20279055833816528,0.17941777408123016,0.4325088560581207,-0.09975528717041016,-0.03119666874408722,-0.004608035087585449,0.1355600655078888
875,4655,16913,Person,Person,False,81.0,high_degree,True,True,both_correct,0,0,16913,16913,0.27675244212150574,0.2927364706993103,0.14962393045425415,0.2808871865272522,0.19998778402805328,0.33238348364830017,0.10812592506408691,0.35950279235839844,-0.07676465809345245,0.03964701294898987,-0.041498005390167236,0.07861560583114624
876,709,18442,Person,Person,False,97.0,high_degree,True,True,both_correct,0,0,18442,18442,0.26771605014801025,0.2733481228351593,0.18698431551456451,0.27195149660110474,0.19607187807559967,0.3145628273487091,0.13694410026073456,0.35242122411727905,-0.07164417207241058,0.041214704513549805,-0.050040215253829956,0.08046972751617432
877,11022,27151,Creative Work,Creative Work,False,59.0,mid_degree,True,True,both_correct,0,0,27151,27151,0.3277444839477539,0.18821881711483002,0.1577853113412857,0.32625141739845276,0.1964356154203415,0.18800851702690125,0.11034351587295532,0.5052123069763184,-0.13130886852741241,-0.00021030008792877197,-0.04744179546833038,0.1789608895778656
878,8726,16381,Person,Person,False,69.0,mid_degree,True,True,both_correct,0,0,16381,16381,0.254214882850647,0.26898568868637085,0.2202860414981842,0.25651341676712036,0.1881747990846634,0.31285399198532104,0.16307593882083893,0.33589521050453186,-0.06604008376598358,0.043868303298950195,-0.057210102677345276,0.0793817937374115
879,2056,24318,Person,Person,False,88.0,high_degree,True,True,both_correct,0,0,24318,24318,0.26979029178619385,0.29942530393600464,0.15203656256198883,0.2787478566169739,0.19478049874305725,0.33967235684394836,0.10976690798997879,0.3557802736759186,-0.0750097930431366,0.040247052907943726,-0.04226965457201004,0.0770324170589447
880,8889,23367,Organization,Organization,False,18.0,low_degree,True,True,both_correct,0,0,23367,23367,0.2947658598423004,0.22294746339321136,0.18829910457134247,0.2939876317977905,0.2218388468027115,0.19173894822597504,0.1619575470685959,0.4244646430015564,-0.07292701303958893,-0.031208515167236328,-0.026341557502746582,0.13047701120376587
881,4546,21956,Person,Person,False,106.0,high_degree,True,True,both_correct,0,0,21956,21956,0.2770179212093353,0.29109716415405273,0.14874285459518433,0.2831420600414276,0.20017355680465698,0.3305126428604126,0.10748355835676193,0.3618302345275879,-0.07684436440467834,0.03941547870635986,-0.041259296238422394,0.07868817448616028
882,8832,26181,Creative Work,Creative Work,False,42.0,mid_degree,True,True,both_correct,0,0,26181,26181,0.31820741295814514,0.2234276384115219,0.15057514607906342,0.30778977274894714,0.19158639013767242,0.22419233620166779,0.10576881468296051,0.47845250368118286,-0.12662102282047272,0.000764697790145874,-0.044806331396102905,0.17066273093223572
883,4442,20400,Place,Place,False,25.0,low_degree,True,True,both_correct,0,0,20400,20400,0.2915981113910675,0.2397450953722,0.17899304628372192,0.28966376185417175,0.19074393808841705,0.20909297466278076,0.17561273276805878,0.4245503544807434,-0.10085417330265045,-0.03065212070941925,-0.003380313515663147,0.13488659262657166
884,14503,16715,Place,Place,False,8.0,low_degree,True,True,both_correct,0,0,16715,16715,0.28839176893234253,0.24267923831939697,0.17631375789642334,0.29261523485183716,0.18821404874324799,0.2111664116382599,0.1725873500108719,0.42803213000297546,-0.10017772018909454,-0.031512826681137085,-0.0037264078855514526,0.1354168951511383
885,10025,23983,Person,Person,False,47.0,mid_degree,True,True,both_correct,0,0,23983,23983,0.27700936794281006,0.29227015376091003,0.15665996074676514,0.27406051754951477,0.20110125839710236,0.3333932161331177,0.11372780054807663,0.3517777621746063,-0.0759081095457077,0.04112306237220764,-0.04293216019868851,0.07771724462509155
886,11855,22515,Person,Person,False,58.0,mid_degree,True,True,both_correct,0,0,22515,22515,0.2830452024936676,0.2821986973285675,0.15469683706760406,0.280059278011322,0.2056439369916916,0.32215678691864014,0.11239352077245712,0.35980576276779175,-0.07740126550197601,0.03995808959007263,-0.04230331629514694,0.07974648475646973
887,12932,19521,Place,Place,False,41.0,mid_degree,True,True,both_correct,0,0,19521,19521,0.2747725248336792,0.26025813817977905,0.19158026576042175,0.27338907122612,0.1804850995540619,0.22792664170265198,0.18874309957027435,0.402845174074173,-0.09428742527961731,-0.032331496477127075,-0.0028371661901474,0.12945610284805298
888,8029,21428,Person,Creative Work,True,45.0,mid_degree,True,True,both_correct,0,0,21428,21428,0.27856582403182983,0.2807363271713257,0.15588024258613586,0.2848176062107086,0.2019035518169403,0.31971675157546997,0.11298534274101257,0.36539435386657715,-0.07666227221488953,0.03898042440414429,-0.04289489984512329,0.08057674765586853
889,13959,14951,Entity,Entity,False,4.0,low_degree,False,False,both_wrong,178,150,22916,22916,0.3006307780742645,0.2095244824886322,0.18233080208301544,0.3075140118598938,0.30063074827194214,0.209524467587471,0.18233080208301544,0.3075140118598938,-2.9802322387695312e-08,-1.4901161193847656e-08,0.0,0.0
