idx,query_id,gt_id,type,gt_type,type_mismatch,degree,degree_bin,baseline_correct,cdmr_correct,group,baseline_rank,cdmr_rank,baseline_ret1,cdmr_ret1,baseline_img,baseline_attr,baseline_rel,baseline_graph,cdmr_img,cdmr_attr,cdmr_rel,cdmr_graph,delta_img,delta_attr,delta_rel,delta_graph
1495,10625,16512,Place,Place,False,16.0,low_degree,True,True,both_correct,0,0,16512,16512,0.2540293037891388,0.2528802752494812,0.2389252483844757,0.2541652023792267,0.16953517496585846,0.22441041469573975,0.23852890729904175,0.36752548813819885,-0.08449412882328033,-0.028469860553741455,-0.00039634108543395996,0.11336028575897217
1496,4317,19155,Place,Place,False,15.0,low_degree,False,False,both_wrong,54,12,23463,23988,0.2714153528213501,0.25808966159820557,0.20372231304645538,0.26677265763282776,0.1812623292207718,0.22919225692749023,0.20352554321289062,0.38601991534233093,-0.09015302360057831,-0.028897404670715332,-0.0001967698335647583,0.11924725770950317
1497,1815,26737,Person,Person,False,119.0,high_degree,True,True,both_correct,0,0,26737,26737,0.27828776836395264,0.28421759605407715,0.15669815242290497,0.28079646825790405,0.20438644289970398,0.3272583484649658,0.1148185208439827,0.35353660583496094,-0.07390132546424866,0.04304075241088867,-0.04187963157892227,0.07274013757705688
1498,9264,16875,Person,Person,False,42.0,mid_degree,False,True,rescued,5,0,26796,16875,0.2704888880252838,0.2783774733543396,0.18021154403686523,0.27092206478118896,0.20019282400608063,0.3230035603046417,0.1330651044845581,0.3437385559082031,-0.07029606401920319,0.044626086950302124,-0.04714643955230713,0.07281649112701416
1499,4818,21044,Person,Person,False,96.0,high_degree,True,True,both_correct,0,0,21044,21044,0.2770865857601166,0.29203104972839355,0.14655451476573944,0.2843278646469116,0.20247817039489746,0.33451390266418457,0.10682987421751022,0.35617804527282715,-0.07460841536521912,0.042482852935791016,-0.03972464054822922,0.07185018062591553
1500,7204,22670,Person,Person,False,59.0,mid_degree,True,True,both_correct,0,0,22670,22670,0.27306169271469116,0.278153657913208,0.1767699271440506,0.27201470732688904,0.20199672877788544,0.32258865237236023,0.13046111166477203,0.3449535369873047,-0.07106496393680573,0.04443499445915222,-0.046308815479278564,0.07293882966041565
1501,1961,22674,Person,Creative Work,True,61.0,mid_degree,False,False,both_wrong,1,1,21963,21963,0.27961501479148865,0.27032017707824707,0.17814384400844574,0.27192091941833496,0.20754122734069824,0.31454914808273315,0.1319134682416916,0.3459961414337158,-0.0720737874507904,0.044228971004486084,-0.04623037576675415,0.07407522201538086
1502,12353,19775,Place,Place,False,18.0,low_degree,True,True,both_correct,0,0,19775,19775,0.2653922736644745,0.2548253536224365,0.2179260551929474,0.2618563175201416,0.17721012234687805,0.2262621372938156,0.21768538653850555,0.3788423240184784,-0.08818215131759644,-0.02856321632862091,-0.0002406686544418335,0.11698600649833679
1503,7519,17963,Place,Place,False,100.0,high_degree,False,True,rescued,4,0,17482,17963,0.26919054985046387,0.2676824927330017,0.19329850375652313,0.2698284685611725,0.17958992719650269,0.23746320605278015,0.19291050732135773,0.390036404132843,-0.08960062265396118,-0.030219286680221558,-0.0003879964351654053,0.12020793557167053
1504,14810,15346,Entity,Entity,False,2.0,low_degree,False,False,both_wrong,51,39,22133,22028,0.2620289623737335,0.2608617842197418,0.2139044553041458,0.26320478320121765,0.2620289623737335,0.2608617842197418,0.21390444040298462,0.26320478320121765,0.0,0.0,-1.4901161193847656e-08,0.0
1505,812,19366,Place,Place,False,36.0,mid_degree,True,True,both_correct,0,0,19366,19366,0.2646722197532654,0.256012886762619,0.22163406014442444,0.25768083333969116,0.17704306542873383,0.22771568596363068,0.2217780202627182,0.3734632134437561,-0.08762915432453156,-0.028297200798988342,0.0001439601182937622,0.11578238010406494
1506,2624,17072,Organization,Organization,False,96.0,high_degree,True,False,harmed,0,3,17072,19994,0.2577415108680725,0.2440953105688095,0.24259211122989655,0.25557106733322144,0.20026305317878723,0.21613632142543793,0.21480733156204224,0.3687932789325714,-0.05747845768928528,-0.027958989143371582,-0.02778477966785431,0.11322221159934998
1507,7694,22131,Entity,Entity,False,64.0,mid_degree,False,False,both_wrong,1,2,16487,16487,0.2890162169933319,0.27620500326156616,0.1463271975517273,0.28845155239105225,0.2890162467956543,0.27620500326156616,0.1463272124528885,0.28845155239105225,2.9802322387695312e-08,0.0,1.4901161193847656e-08,0.0
1508,11222,20627,Place,Place,False,35.0,mid_degree,True,True,both_correct,0,0,20627,20627,0.23990091681480408,0.2390792816877365,0.28263962268829346,0.23838013410568237,0.16024619340896606,0.21234267950057983,0.28240954875946045,0.34500160813331604,-0.07965472340583801,-0.026736602187156677,-0.0002300739288330078,0.10662147402763367
1509,2502,24170,Person,Person,False,65.0,mid_degree,True,True,both_correct,0,0,24170,24170,0.279182106256485,0.2867334187030792,0.1582002341747284,0.275884211063385,0.2053609937429428,0.3306545615196228,0.11609450727701187,0.3478899598121643,-0.07382111251354218,0.04392114281654358,-0.04210572689771652,0.0720057487487793
1510,2097,24796,Organization,Organization,False,28.0,low_degree,False,False,both_wrong,114,105,25410,25756,0.28234779834747314,0.2535528838634491,0.18939955532550812,0.27469974756240845,0.21764390170574188,0.22272607684135437,0.16637393832206726,0.3932560682296753,-0.06470389664173126,-0.030826807022094727,-0.023025617003440857,0.11855632066726685
1511,6264,27556,Creative Work,Creative Work,False,68.0,mid_degree,True,True,both_correct,0,0,27556,27556,0.30427873134613037,0.23715777695178986,0.1598322093486786,0.2987312972545624,0.18651217222213745,0.24168270826339722,0.11401604115962982,0.45778900384902954,-0.11776655912399292,0.004524931311607361,-0.04581616818904877,0.15905770659446716
1512,11626,17228,Place,Place,False,13.0,low_degree,False,False,both_wrong,11,2,17867,17227,0.25528037548065186,0.2563502788543701,0.23093436658382416,0.2574349641799927,0.17025528848171234,0.22734130918979645,0.23040074110031128,0.37200260162353516,-0.08502508699893951,-0.02900896966457367,-0.0005336254835128784,0.11456763744354248
1513,4870,26279,Organization,Organization,False,28.0,low_degree,False,True,rescued,2,0,25098,26279,0.279380738735199,0.25895535945892334,0.18155448138713837,0.2801094055175781,0.21464510262012482,0.22672241926193237,0.15895724296569824,0.39967525005340576,-0.06473563611507416,-0.03223294019699097,-0.022597238421440125,0.11956584453582764
1514,11829,25829,Creative Work,Creative Work,False,20.0,low_degree,False,True,rescued,2,0,17236,25829,0.2633059322834015,0.23213660717010498,0.23483093082904816,0.2697264850139618,0.1648956537246704,0.24167191982269287,0.17113202810287476,0.42230039834976196,-0.09841027855873108,0.00953531265258789,-0.0636989027261734,0.15257391333580017
1515,4020,14993,Place,Place,False,77.0,high_degree,False,False,both_wrong,13,3,16474,16006,0.2749311625957489,0.27147117257118225,0.18052025139331818,0.27307742834091187,0.18357570469379425,0.24103803932666779,0.18031789362430573,0.39506834745407104,-0.09135545790195465,-0.030433133244514465,-0.00020235776901245117,0.12199091911315918
1516,10421,15977,Person,Person,False,46.0,mid_degree,True,True,both_correct,0,0,15977,15977,0.2574290335178375,0.2624521553516388,0.22188922762870789,0.2582296133041382,0.19313690066337585,0.30867069959640503,0.16606959700584412,0.332122802734375,-0.06429213285446167,0.046218544244766235,-0.05581963062286377,0.07389318943023682
1517,2825,26988,Creative Work,Creative Work,False,69.0,mid_degree,False,True,rescued,10,0,27425,26988,0.30141931772232056,0.2369537502527237,0.1583908200263977,0.30323612689971924,0.18404202163219452,0.2405259609222412,0.11254382878541946,0.46288809180259705,-0.11737729609012604,0.003572210669517517,-0.04584699124097824,0.1596519649028778
1518,2369,26086,Person,Person,False,101.0,high_degree,True,True,both_correct,0,0,26086,26086,0.27701127529144287,0.2823881506919861,0.16162894666194916,0.2789715826511383,0.2038036733865738,0.3257100582122803,0.11863488703966141,0.35185137391090393,-0.07320760190486908,0.04332190752029419,-0.04299405962228775,0.07287979125976562
1519,5141,27671,Entity,Person,True,53.0,mid_degree,False,False,both_wrong,307,260,24318,24318,0.2764096260070801,0.2696666419506073,0.18059562146663666,0.2733280658721924,0.2764096260070801,0.2696666419506073,0.18059563636779785,0.2733280658721924,0.0,0.0,1.4901161193847656e-08,0.0
1520,5437,26128,Person,Person,False,37.0,mid_degree,True,True,both_correct,0,0,26128,26128,0.26721861958503723,0.27471211552619934,0.1889641433954239,0.26910504698753357,0.19827339053153992,0.31955045461654663,0.1398780345916748,0.34229812026023865,-0.06894522905349731,0.04483833909034729,-0.049086108803749084,0.07319307327270508
1521,14448,24926,Person,Creative Work,True,32.0,low_degree,True,True,both_correct,0,0,24926,24926,0.2769733667373657,0.27676916122436523,0.16936805844306946,0.2768893837928772,0.20448292791843414,0.32033422589302063,0.1247456818819046,0.35043713450431824,-0.07249043881893158,0.043565064668655396,-0.044622376561164856,0.07354775071144104
1522,6583,27398,Creative Work,Creative Work,False,85.0,high_degree,False,True,rescued,3,0,20934,27398,0.31814664602279663,0.22832731902599335,0.14855197072029114,0.3049740493297577,0.19481609761714935,0.23244085907936096,0.10585866123437881,0.46688443422317505,-0.12333054840564728,0.004113540053367615,-0.04269330948591232,0.16191038489341736
1523,10608,21195,Place,Place,False,16.0,low_degree,False,False,both_wrong,3,1,21197,21199,0.25636982917785645,0.26042771339416504,0.22617089748382568,0.25703153014183044,0.17115338146686554,0.23118430376052856,0.22587014734745026,0.37179213762283325,-0.0852164477109909,-0.029243409633636475,-0.00030075013637542725,0.11476060748100281
1524,2880,24514,Creative Work,Creative Work,False,81.0,high_degree,True,True,both_correct,0,0,24514,24514,0.3026130795478821,0.23083536326885223,0.1671075075864792,0.2994439899921417,0.18571214377880096,0.2355148047208786,0.11934530735015869,0.45942777395248413,-0.11690093576908112,0.004679441452026367,-0.047762200236320496,0.1599837839603424
1525,9757,22635,Entity,Entity,False,34.0,mid_degree,False,False,both_wrong,2,2,24995,24995,0.27509239315986633,0.27326351404190063,0.1749931126832962,0.276650995016098,0.27509239315986633,0.27326351404190063,0.1749931126832962,0.27665096521377563,0.0,0.0,0.0,-2.9802322387695312e-08
1526,3022,22486,Organization,Organization,False,40.0,mid_degree,False,False,both_wrong,12,4,21972,23122,0.27896207571029663,0.2674838900566101,0.17712855339050293,0.27642548084259033,0.21474914252758026,0.2346569150686264,0.15539176762104034,0.3952021896839142,-0.06421293318271637,-0.032826974987983704,-0.021736785769462585,0.11877670884132385
1527,259,17795,Person,Person,False,230.0,high_degree,True,True,both_correct,0,0,17795,17795,0.2771192491054535,0.29173094034194946,0.14993546903133392,0.2812143564224243,0.20284344255924225,0.3347885012626648,0.10949661582708359,0.3528714179992676,-0.07427580654621124,0.04305756092071533,-0.040438853204250336,0.07165706157684326
1528,7164,21835,Person,Person,False,110.0,high_degree,True,True,both_correct,0,0,21835,21835,0.2749702036380768,0.28897812962532043,0.15563206374645233,0.28041958808898926,0.20159032940864563,0.33214330673217773,0.11383286863565445,0.35243356227874756,-0.07337987422943115,0.0431651771068573,-0.04179919511079788,0.0720139741897583
1529,9037,23701,Entity,Entity,False,6.0,low_degree,False,False,both_wrong,5,4,19745,19745,0.27044713497161865,0.2601814866065979,0.20501260459423065,0.2643587589263916,0.27044710516929626,0.2601814866065979,0.20501260459423065,0.2643587589263916,-2.9802322387695312e-08,0.0,0.0,0.0
1530,7863,15427,Place,Place,False,63.0,mid_degree,False,False,both_wrong,14,7,15095,15095,0.20988740026950836,0.20827443897724152,0.3715834319591522,0.21025468409061432,0.14009252190589905,0.18484199047088623,0.370998352766037,0.30406713485717773,-0.06979487836360931,-0.023432448506355286,-0.0005850791931152344,0.09381245076656342
1531,14074,15535,Place,Place,False,15.0,low_degree,False,False,both_wrong,78,25,16850,16850,0.2589645981788635,0.2541395127773285,0.23459815979003906,0.25229769945144653,0.1732824295759201,0.22611573338508606,0.23481951653957367,0.3657822906970978,-0.08568216860294342,-0.02802377939224243,0.00022135674953460693,0.11348459124565125
1532,10357,22598,Person,Person,False,93.0,high_degree,True,True,both_correct,0,0,22598,22598,0.27573755383491516,0.28630331158638,0.15765638649463654,0.2803027927875519,0.20239044725894928,0.3294587731361389,0.11545015871524811,0.3527006208896637,-0.07334710657596588,0.04315546154975891,-0.04220622777938843,0.07239782810211182
1533,7165,19288,Person,Person,False,74.0,high_degree,True,True,both_correct,0,0,19288,19288,0.27410534024238586,0.28862515091896057,0.15473972260951996,0.2825298309326172,0.20076397061347961,0.3314186930656433,0.11307141184806824,0.35474589467048645,-0.07334136962890625,0.04279354214668274,-0.04166831076145172,0.07221606373786926
1534,8439,22696,Creative Work,Creative Work,False,83.0,high_degree,False,True,rescued,3,0,26345,22696,0.3078101873397827,0.2362641841173172,0.1563725620508194,0.2995530664920807,0.18866869807243347,0.24076023697853088,0.11154264211654663,0.4590284824371338,-0.11914148926734924,0.004496052861213684,-0.044829919934272766,0.1594754159450531
1535,11844,22397,Organization,Organization,False,27.0,low_degree,True,True,both_correct,0,0,22397,22397,0.26867014169692993,0.2590309679508209,0.20198367536067963,0.2703152596950531,0.20729605853557587,0.22775915265083313,0.17760048806667328,0.3873443007469177,-0.061374083161354065,-0.03127181529998779,-0.024383187294006348,0.11702904105186462
1536,7913,26190,Person,Person,False,86.0,high_degree,True,True,both_correct,0,0,26190,26190,0.270596444606781,0.27733901143074036,0.17849865555763245,0.2735659182071686,0.2000790536403656,0.3214894235134125,0.1316736787557602,0.34675782918930054,-0.0705173909664154,0.04415041208267212,-0.04682497680187225,0.07319191098213196
1537,3184,16016,Entity,Entity,False,26.0,low_degree,False,False,both_wrong,7,9,16727,16727,0.28164729475975037,0.27619555592536926,0.15914446115493774,0.28301265835762024,0.28164729475975037,0.27619558572769165,0.15914447605609894,0.2830126881599426,0.0,2.9802322387695312e-08,1.4901161193847656e-08,2.9802322387695312e-08
1538,13254,19770,Place,Place,False,13.0,low_degree,False,True,rescued,17,0,19469,19770,0.23959408700466156,0.2336856871843338,0.28919872641563416,0.23752155900001526,0.1599893420934677,0.20748858153820038,0.28887462615966797,0.3436475098133087,-0.07960474491119385,-0.026197105646133423,-0.0003241002559661865,0.10612595081329346
1539,14395,21205,Place,Place,False,18.0,low_degree,False,True,rescued,3,0,19447,21205,0.25904184579849243,0.2592979967594147,0.2230904996395111,0.2585696578025818,0.17295032739639282,0.23019616305828094,0.22280815243721008,0.37404531240463257,-0.08609151840209961,-0.029101833701133728,-0.0002823472023010254,0.11547565460205078
1540,3512,20196,Creative Work,Creative Work,False,47.0,mid_degree,True,True,both_correct,0,0,20196,20196,0.2915596663951874,0.24866671860218048,0.17346030473709106,0.28631332516670227,0.17968033254146576,0.25478440523147583,0.12440807372331619,0.441127210855484,-0.11187933385372162,0.006117686629295349,-0.04905223101377487,0.15481388568878174
1541,714,15289,Place,Place,False,415.0,high_degree,False,True,rescued,4,0,15171,15289,0.28631582856178284,0.27791598439216614,0.14655475318431854,0.2892134487628937,0.1906621903181076,0.24607113003730774,0.14598175883293152,0.41728487610816956,-0.09565363824367523,-0.0318448543548584,-0.0005729943513870239,0.12807142734527588
1542,74,22879,Creative Work,Creative Work,False,63.0,mid_degree,False,True,rescued,1,0,20124,22879,0.30838704109191895,0.23861145973205566,0.1490284502506256,0.30397307872772217,0.18821698427200317,0.24211524426937103,0.10585065186023712,0.46381714940071106,-0.12017005681991577,0.0035037845373153687,-0.04317779839038849,0.1598440706729889
1543,9240,26359,Person,Person,False,67.0,mid_degree,False,False,both_wrong,19,9,25996,25522,0.2716819941997528,0.27891847491264343,0.1760416030883789,0.27335792779922485,0.2007695883512497,0.32314056158065796,0.12978900969028473,0.3463008403778076,-0.07091240584850311,0.044222086668014526,-0.04625259339809418,0.07294291257858276
1544,14468,26761,Entity,Entity,False,4.0,low_degree,False,False,both_wrong,3,2,19092,19092,0.2571347653865814,0.2516944110393524,0.2354380190372467,0.25573280453681946,0.25713473558425903,0.2516944110393524,0.2354380190372467,0.25573280453681946,-2.9802322387695312e-08,0.0,0.0,0.0
1545,12915,23591,Organization,Organization,False,10.0,low_degree,False,True,rescued,1,0,18006,23591,0.26565948128700256,0.2588618993759155,0.20720906555652618,0.2682695686817169,0.20514026284217834,0.22779251635074615,0.1823408156633377,0.3847263753414154,-0.06051921844482422,-0.031069383025169373,-0.024868249893188477,0.11645680665969849
1546,2613,22731,Entity,Entity,False,78.0,high_degree,False,False,both_wrong,22,22,24747,24747,0.25104784965515137,0.24960140883922577,0.24801933765411377,0.2513314187526703,0.25104787945747375,0.24960142374038696,0.24801932275295258,0.2513314187526703,2.9802322387695312e-08,1.4901161193847656e-08,-1.4901161193847656e-08,0.0
1547,11154,18400,Place,Place,False,20.0,low_degree,True,True,both_correct,0,0,18400,18400,0.2611699104309082,0.2613965570926666,0.21797819435596466,0.25945529341697693,0.1744656264781952,0.2321845442056656,0.21781988441944122,0.375529944896698,-0.08670428395271301,-0.029212012887001038,-0.0001583099365234375,0.11607465147972107
1548,2446,24804,Person,Person,False,122.0,high_degree,True,True,both_correct,0,0,24804,24804,0.2747444212436676,0.27998432517051697,0.16838639974594116,0.27688485383987427,0.2025652676820755,0.3236181139945984,0.12385521829128265,0.34996140003204346,-0.0721791535615921,0.04363378882408142,-0.04453118145465851,0.07307654619216919
1549,4231,21561,Creative Work,Creative Work,False,108.0,high_degree,True,True,both_correct,0,0,21561,21561,0.318082720041275,0.22719748318195343,0.15149806439876556,0.303221732378006,0.19512340426445007,0.23170001804828644,0.10814914852380753,0.46502745151519775,-0.12295931577682495,0.004502534866333008,-0.04334891587495804,0.16180571913719177
1550,11507,21353,Person,Person,False,35.0,mid_degree,True,True,both_correct,0,0,21353,21353,0.2639918923377991,0.27424657344818115,0.19415931403636932,0.26760220527648926,0.19607791304588318,0.3193245530128479,0.14386579394340515,0.34073176980018616,-0.0679139792919159,0.04507797956466675,-0.05029352009296417,0.0731295645236969
1551,631,21234,Person,Person,False,34.0,mid_degree,True,True,both_correct,0,0,21234,21234,0.2713463306427002,0.27870070934295654,0.1764361560344696,0.27351683378219604,0.20052708685398102,0.3228832185268402,0.13007789850234985,0.3465117812156677,-0.07081924378871918,0.04418250918388367,-0.04635825753211975,0.07299494743347168
1552,4642,16404,Person,Person,False,234.0,high_degree,True,True,both_correct,0,0,16404,16404,0.2804619073867798,0.29304346442222595,0.14698491990566254,0.27950969338417053,0.20536431670188904,0.33640074729919434,0.10737558454275131,0.35085931420326233,-0.07509759068489075,0.043357282876968384,-0.039609335362911224,0.0713496208190918
1553,4275,21478,Person,Person,False,135.0,high_degree,True,True,both_correct,0,0,21478,21478,0.27666494250297546,0.2894613444805145,0.15128996968269348,0.2825837731361389,0.20255447924137115,0.33226630091667175,0.11051313579082489,0.3546661138534546,-0.07411046326160431,0.04280495643615723,-0.04077683389186859,0.07208234071731567
1554,222,25987,Entity,Entity,False,294.0,high_degree,False,False,both_wrong,82,68,27715,27715,0.2934785485267639,0.2744694948196411,0.14608658850193024,0.28596532344818115,0.2934785485267639,0.2744694948196411,0.14608658850193024,0.28596532344818115,0.0,0.0,0.0,0.0
1555,7420,26042,Organization,Organization,False,50.0,mid_degree,True,True,both_correct,0,0,26042,26042,0.2848297357559204,0.26067155599594116,0.16876839101314545,0.2857302725315094,0.2182854861021042,0.22764763236045837,0.14738880097866058,0.40667808055877686,-0.06654424965381622,-0.03302392363548279,-0.021379590034484863,0.12094780802726746
1556,827,27056,Creative Work,Creative Work,False,66.0,mid_degree,True,True,both_correct,0,0,27056,27056,0.29396945238113403,0.23851825296878815,0.16694223880767822,0.3005700707435608,0.17966504395008087,0.24234458804130554,0.11873296648263931,0.45925748348236084,-0.11430440843105316,0.003826335072517395,-0.04820927232503891,0.15868741273880005
1557,9418,17710,Place,Place,False,21.0,low_degree,True,True,both_correct,0,0,17710,17710,0.24721947312355042,0.253836065530777,0.25108739733695984,0.24785706400871277,0.16510167717933655,0.22541168332099915,0.2508411705493927,0.358645498752594,-0.08211779594421387,-0.028424382209777832,-0.00024622678756713867,0.11078843474388123
1558,4670,20108,Creative Work,Creative Work,False,111.0,high_degree,True,True,both_correct,0,0,20108,20108,0.3143075406551361,0.23033010959625244,0.1464962512254715,0.30886611342430115,0.19166012108325958,0.23351222276687622,0.10396306216716766,0.47086453437805176,-0.12264741957187653,0.0031821131706237793,-0.04253318905830383,0.1619984209537506
1559,5926,16155,Entity,Entity,False,288.0,high_degree,False,False,both_wrong,71,80,15721,15721,0.28558191657066345,0.2811269164085388,0.14639711380004883,0.2868940234184265,0.28558191657066345,0.2811269164085388,0.14639712870121002,0.2868940234184265,0.0,0.0,1.4901161193847656e-08,0.0
1560,14447,21673,Place,Place,False,5.0,low_degree,False,False,both_wrong,9,21,19775,19775,0.2570820748806,0.25344446301460266,0.23198789358139038,0.257485568523407,0.17150269448757172,0.2248164713382721,0.23150567710399628,0.37217509746551514,-0.08557938039302826,-0.028627991676330566,-0.000482216477394104,0.11468952894210815
1561,7768,20206,Creative Work,Creative Work,False,138.0,high_degree,True,True,both_correct,0,0,20206,20206,0.31863343715667725,0.23197899758815765,0.15027296543121338,0.2991146147251129,0.19584304094314575,0.2370450645685196,0.10748716443777084,0.459624707698822,-0.1227903962135315,0.0050660669803619385,-0.042785800993442535,0.1605100929737091
1562,11254,17748,Creative Work,Creative Work,False,41.0,mid_degree,True,True,both_correct,0,0,17748,17748,0.2764337360858917,0.23506303131580353,0.20056931674480438,0.287933886051178,0.17058996856212616,0.24115055799484253,0.14403291046619415,0.4442265033721924,-0.10584376752376556,0.0060875266790390015,-0.05653640627861023,0.1562926173210144
1563,3756,23870,Person,Person,False,48.0,mid_degree,True,True,both_correct,0,0,23870,23870,0.2707192897796631,0.274755597114563,0.18183539807796478,0.27268967032432556,0.20048506557941437,0.318982869386673,0.13434065878391266,0.3461914360523224,-0.07023422420024872,0.044227272272109985,-0.047494739294052124,0.07350176572799683
1564,6217,17345,Place,Place,False,39.0,mid_degree,True,True,both_correct,0,0,17345,17345,0.26094669103622437,0.26035216450691223,0.21776625514030457,0.2609349191188812,0.17417088150978088,0.23105503618717194,0.2174181193113327,0.3773559033870697,-0.08677580952644348,-0.029297128319740295,-0.0003481358289718628,0.11642098426818848
1565,13024,25457,Organization,Organization,False,27.0,low_degree,False,False,both_wrong,3,1,21555,23436,0.27178534865379333,0.26125621795654297,0.19300097227096558,0.2739574611186981,0.2093481421470642,0.22932955622673035,0.1694168746471405,0.39190539717674255,-0.062437206506729126,-0.03192666172981262,-0.023584097623825073,0.11794793605804443
1566,14804,16593,Place,Place,False,5.0,low_degree,True,True,both_correct,0,0,16593,16593,0.254808247089386,0.25559350848197937,0.23470570147037506,0.2548925280570984,0.1700936108827591,0.2268727868795395,0.2343728244304657,0.36866071820259094,-0.08471463620662689,-0.02872072160243988,-0.0003328770399093628,0.11376819014549255
1567,6709,16094,Person,Person,False,71.0,mid_degree,True,True,both_correct,0,0,16094,16094,0.2747618854045868,0.2753061354160309,0.1765061616897583,0.27342578768730164,0.2033512443304062,0.31941959261894226,0.13032089173793793,0.346908301115036,-0.0714106410741806,0.04411345720291138,-0.046185269951820374,0.07348251342773438
1568,12348,23063,Person,Person,False,29.0,low_degree,False,True,rescued,1,0,25683,23063,0.26541760563850403,0.27634525299072266,0.1902889460325241,0.2679481506347656,0.19692154228687286,0.32142937183380127,0.1408495306968689,0.3407995402812958,-0.06849606335163116,0.04508411884307861,-0.04943941533565521,0.07285138964653015
1569,6061,27621,Creative Work,Creative Work,False,74.0,high_degree,False,False,both_wrong,39,15,25625,27085,0.2934965491294861,0.2321273237466812,0.1679413914680481,0.3064347505569458,0.17886079847812653,0.23516790568828583,0.11909759044647217,0.4668736457824707,-0.11463575065135956,0.0030405819416046143,-0.04884380102157593,0.1604388952255249
1570,12963,16734,Place,Organization,True,28.0,low_degree,False,False,both_wrong,127,194,15975,21897,0.2710476517677307,0.2656758725643158,0.1888216733932495,0.274454802274704,0.18052467703819275,0.23529036343097687,0.1881285458803177,0.3960563838481903,-0.09052297472953796,-0.030385509133338928,-0.0006931275129318237,0.12160158157348633
1571,10547,23480,Place,Place,False,6.0,low_degree,False,False,both_wrong,11,130,23449,23449,0.2592597007751465,0.25846919417381287,0.22236771881580353,0.2599034011363983,0.17299097776412964,0.22931572794914246,0.22194622457027435,0.37574708461761475,-0.08626872301101685,-0.02915346622467041,-0.0004214942455291748,0.11584368348121643
1572,12330,17492,Entity,Entity,False,28.0,low_degree,False,False,both_wrong,3,2,16759,16759,0.26866358518600464,0.2681017816066742,0.19258221983909607,0.2706523835659027,0.26866358518600464,0.2681017816066742,0.19258224964141846,0.2706523835659027,0.0,0.0,2.9802322387695312e-08,0.0
1573,12721,19749,Entity,Entity,False,38.0,mid_degree,False,False,both_wrong,1,2,15614,15614,0.276420533657074,0.28081297874450684,0.1564062535762787,0.2863602638244629,0.276420533657074,0.28081297874450684,0.1564062535762787,0.2863602638244629,0.0,0.0,0.0,0.0
1574,4051,15338,Place,Place,False,13.0,low_degree,True,True,both_correct,0,0,15338,15338,0.2551405727863312,0.2566034197807312,0.23385854065418243,0.2543974220752716,0.17039309442043304,0.2278672307729721,0.2336273342370987,0.36811235547065735,-0.08474747836589813,-0.028736189007759094,-0.00023120641708374023,0.11371493339538574
1575,12969,21143,Place,Place,False,16.0,low_degree,True,True,both_correct,0,0,21143,21143,0.2647428810596466,0.25479286909103394,0.2264980524778366,0.25396618247032166,0.17736896872520447,0.2269788384437561,0.22699357569217682,0.3686586320400238,-0.08737391233444214,-0.027814030647277832,0.00049552321434021,0.11469244956970215
1576,8195,26640,Creative Work,Creative Work,False,64.0,mid_degree,False,False,both_wrong,14,15,26643,26642,0.30739206075668335,0.2376049906015396,0.14814743399620056,0.30685552954673767,0.1872074455022812,0.2405805140733719,0.10500077158212662,0.46721136569976807,-0.12018461525440216,0.0029755234718322754,-0.043146662414073944,0.1603558361530304
1577,6127,24929,Organization,Organization,False,36.0,mid_degree,False,False,both_wrong,1,2,25503,25503,0.277317076921463,0.2594795823097229,0.19030673801898956,0.2728966474533081,0.21385978162288666,0.2280425727367401,0.16725172102451324,0.39084592461586,-0.06345729529857635,-0.03143700957298279,-0.02305501699447632,0.11794927716255188
1578,10410,19443,Place,Place,False,33.0,low_degree,False,False,both_wrong,2,1,19414,19413,0.25649285316467285,0.2535568177700043,0.23438362777233124,0.25556665658950806,0.17122702300548553,0.2250659465789795,0.23405218124389648,0.3696548640727997,-0.08526583015918732,-0.02849087119102478,-0.0003314465284347534,0.11408820748329163
1579,1109,25949,Person,Person,False,45.0,mid_degree,False,False,both_wrong,1,1,21357,21357,0.26908034086227417,0.27639874815940857,0.17760008573532104,0.2769208550453186,0.1986846923828125,0.3199571967124939,0.13082997500896454,0.35052815079689026,-0.07039564847946167,0.04355844855308533,-0.046770110726356506,0.07360729575157166
1580,13436,22132,Entity,Entity,False,8.0,low_degree,False,False,both_wrong,5,6,15490,15490,0.26906731724739075,0.2649371027946472,0.1975036859512329,0.2684918940067291,0.26906731724739075,0.2649371325969696,0.1975037008523941,0.2684918940067291,0.0,2.9802322387695312e-08,1.4901161193847656e-08,0.0
1581,13741,19159,Organization,Organization,False,27.0,low_degree,True,True,both_correct,0,0,19159,19159,0.27562716603279114,0.26772600412368774,0.17937692999839783,0.2772698700428009,0.2120063304901123,0.23467692732810974,0.15723535418510437,0.3960813879966736,-0.06362083554267883,-0.033049076795578,-0.022141575813293457,0.11881151795387268
1582,6870,21040,Person,Person,False,59.0,mid_degree,True,False,harmed,0,1,21040,27583,0.274739533662796,0.2751557230949402,0.18038104474544525,0.26972365379333496,0.2037477344274521,0.3198935389518738,0.13345235586166382,0.34290632605552673,-0.07099179923534393,0.044737815856933594,-0.04692868888378143,0.07318267226219177
